log,fitness_heuristics,precision_heuristics,fscore_heuristics,size_heuristics,pnsize_heuristics,cfc_heuristics,fitness_ilp,precision_ilp,fscore_ilp,size_ilp,pnsize_ilp,cfc_ilp,fitness_imf,precision_imf,fscore_imf,size_imf,pnsize_imf,cfc_imf
2_enseef_rutpt_genELtask_37_03_03,0.097161517353983,0.9997462250983372,0.177110355666386,13.0,7.0,7.0,0.99997290208023,0.712265027028612,0.831947142414667,52.0,22.0,18.0,0.9999588466820092,0.8019635250998821,0.8900833179033131,41.0,28.0,12.0
2_ense_rt10v_genELtask_62_05_06,0.516239010540614,0.7416062651003911,0.608733191466726,18.0,9.0,8.0,0.9999846366818572,0.624401280211897,0.7687725938062531,19.0,9.0,5.0,0.965461003804118,0.7939962950488381,0.8713737588679801,18.0,12.0,6.0
2_ense_enself_genELtask_47_04_02,0.229316087622474,0.995201652089407,0.372743884145383,25.0,18.0,2.0,0.999979823779623,0.99579714578318,0.9978841018279232,37.0,26.0,8.0,0.99995964837339,0.99579714578318,0.9978740562618432,23.0,26.0,2.0
2_enself_rmcv_genELtask_7_00_06,0.5098712446351931,1.0,0.6753837407617961,5.0,4.0,0.0,0.999949776861626,0.8918918918918911,0.942834818591985,9.0,6.0,2.0,0.999925088118163,1.0,0.9999625426560812,11.0,8.0,4.0
2_enseef_rmcv_genELtask_15_01_03,0.347586684851292,0.938228122460038,0.507251278902368,46.0,29.0,16.0,0.9999801548798732,0.395704287667927,0.567028509892201,47.0,22.0,12.0,0.943213662107766,0.580070754716981,0.718356539061433,38.0,29.0,12.0
2_enself_rmcv_genELtask_45_04_00,0.3,0.9664890989439392,0.457874813016477,45.0,26.0,13.0,,,,,,,,,,,,
2_enself_rt10v_genELtask_22_01_10,0.5206643144481651,1.0,0.684785339540382,6.0,5.0,0.0,0.99995590516302,0.9025887618701992,0.94878083863681,11.0,7.0,2.0,0.999921708047404,0.997359978612484,0.9986392004826332,14.0,10.0,5.0
2_enve_rt10v_genELtask_6_00_05,0.9999916605312,1.0,0.999995830248213,10.0,7.0,2.0,0.9999916605312,1.0,0.999995830248213,10.0,7.0,2.0,0.9999916605312,1.0,0.999995830248213,10.0,7.0,2.0
2_ense_rutpt_genELtask_26_02_03,0.6940525134467761,0.8632478632478631,0.7694589408453211,13.0,7.0,5.0,0.9999703112728092,0.42380708055413,0.5953100543583381,21.0,7.0,6.0,0.999920247650611,0.89587852494577,0.9450444735775312,21.0,14.0,11.0
2_enseef_enve_genELtask_1_00_00,0.9999916385568592,1.0,0.999995819260951,10.0,7.0,2.0,0.9999916385568592,1.0,0.999995819260951,10.0,7.0,2.0,0.9999916385568592,1.0,0.999995819260951,10.0,7.0,2.0
2_enseef_enve_genELtask_15_01_03,0.490810510792208,0.8888888888888881,0.632421829992699,10.0,6.0,4.0,0.999947979584877,0.48342541436464,0.6517580379230601,17.0,6.0,5.0,0.999895386607173,0.940860215053763,0.969479915626026,17.0,12.0,9.0
2_enself_enve_genELtask_2_00_01,0.497780299742982,1.0,0.664690675699768,5.0,4.0,0.0,0.999950005003004,0.8884391263733821,0.940902162696102,9.0,6.0,2.0,0.9999249011158812,1.0,0.9999624491479272,11.0,8.0,4.0
2_enself_rutpt_genELtask_3_00_02,0.985072402672326,0.712919969188461,0.8271860328700411,29.0,18.0,18.0,0.999958215484349,0.408035700462898,0.5795744516613001,25.0,8.0,12.0,0.9686666193751672,0.691338675620024,0.8068368212742281,31.0,18.0,16.0
2_rt10v_rutpt_genELtask_42_03_08,0.312287466491302,0.987588352666644,0.474524504641332,29.0,19.0,8.0,,,,,,,0.98237034212894,0.435388175739327,0.603364290560629,35.0,27.0,12.0
2_enve_rmcv_genELtask_92_08_03,0.327855387566347,0.9415849673202612,0.486361888841962,41.0,22.0,14.0,0.99997216272254,0.910811840935078,0.953311818258602,37.0,22.0,8.0,0.9999371032636872,0.9435377730981832,0.9709190884091412,26.0,23.0,7.0
2_ense_enve_genELtask_62_05_06,0.8651006702360451,0.7858985382631121,0.8235998523669721,31.0,18.0,18.0,0.999960109408034,0.288055624534392,0.447268035994172,43.0,16.0,16.0,0.936916705801989,0.64647137150466,0.7650554358293781,49.0,31.0,30.0
2_ense_rutpt_genELtask_39_03_05,0.8018559694719041,0.9894514767932492,0.8858307096569921,21.0,12.0,8.0,0.999983551672421,0.456245325355272,0.6266018042629821,21.0,10.0,4.0,0.9999398150640272,0.814419225634178,0.897694658662313,32.0,21.0,15.0
2_enseef_enve_genELtask_27_02_04,0.7692069032383161,0.336588011933821,0.468270958338513,64.0,36.0,35.0,0.999986394742928,0.088195576251455,0.162094904489872,82.0,26.0,29.0,0.9863828275494072,0.279194412863407,0.435204688583645,47.0,30.0,27.0
2_ense_enseef_genELtask_83_07_05,0.333333333333333,0.933380796209194,0.491234643734643,35.0,25.0,3.0,,,,,,,,,,,,
2_ense_enve_genELtask_76_06_09,0.428571428571428,0.998612777444511,0.5997500572316391,15.0,10.0,2.0,0.999990909173552,0.904097370807798,0.94962944871901,16.0,19.0,0.0,0.999990909173552,0.904097370807798,0.94962944871901,16.0,19.0,0.0
2_ense_rt10v_genELtask_79_07_01,0.26677472387524,1.0,0.421187317440529,38.0,26.0,6.0,,,,,,,,,,,,
2_enve_rt10v_genELtask_57_05_01,,,,,,,0.9999944648251032,0.143686844838983,0.251269384736854,57.0,22.0,17.0,0.893276650984517,0.269808269808269,0.414438229493986,54.0,38.0,31.0
2_ense_enve_genELtask_53_04_08,,,,,,,0.9999857210610832,0.977862695146645,0.988800480655492,14.0,11.0,2.0,0.9999857210610832,0.977862695146645,0.988800480655492,14.0,11.0,2.0
2_enseef_rutpt_genELtask_38_03_04,,,,,,,0.999977160503212,0.285677177334201,0.444397291252874,81.0,26.0,26.0,0.81599256308025,0.470059989424356,0.5965004382205941,71.0,43.0,42.0
2_ense_rutpt_genELtask_1_00_00,,,,,,,0.99999166673611,1.0,0.999995833350694,10.0,9.0,0.0,0.99999166673611,1.0,0.999995833350694,10.0,9.0,0.0
2_enve_rt10v_genELtask_84_07_06,,,,,,,0.9999816474940112,0.499893880438627,0.6665682542633541,46.0,24.0,11.0,0.9817738713436852,0.6244255920820071,0.763348195369119,37.0,29.0,10.0
2_enself_rmcv_genELtask_25_02_02,,,,,,,0.99994802764929,0.996760758907913,0.998351849421906,27.0,14.0,7.0,0.9999146614001352,0.996760758907913,0.998335219238167,20.0,17.0,4.0
2_enve_rt10v_genELtask_46_04_01,,,,,,,0.999996451625494,0.081820367921125,0.151264199471603,93.0,47.0,43.0,0.8424889688357761,0.250871080139372,0.386617597406179,58.0,38.0,35.0
2_enve_rt10v_genELtask_108_09_08,,,,,,,0.9999500464173712,0.9997957281652552,0.999872881337026,50.0,19.0,14.0,0.999912430889914,0.9997957281652552,0.999854076122206,31.0,20.0,10.0
2_enself_rt10v_genELtask_36_03_02,,,,,,,0.9999902372560172,0.8548047548949771,0.921715244296296,31.0,23.0,3.0,0.9999828462634032,0.8860958881632921,0.93960095316717,19.0,21.0,2.0
2_ense_enseef_genELtask_25_02_02,,,,,,,0.9999713616546972,1.0,0.999985680622306,33.0,18.0,8.0,0.999942724949656,1.0,0.9999713616546972,22.0,20.0,4.0
2_enself_rutpt_genELtask_22_01_10,,,,,,,0.999993855644512,0.169710250791331,0.290174595604925,67.0,28.0,23.0,0.8673395372282791,0.178633975481611,0.296252835745452,61.0,41.0,37.0
2_ense_rutpt_genELtask_52_04_07,,,,,,,0.9999904556225492,0.118044105523495,0.211161591901052,66.0,20.0,21.0,0.982293938857566,0.300744073369095,0.460499342346232,61.0,40.0,37.0
2_enself_rutpt_genELtask_42_03_08,,,,,,,0.999995997402068,0.8974057419578001,0.945927403129916,41.0,29.0,6.0,0.9999860236933932,0.8974057419578001,0.945922940939938,25.0,25.0,2.0
2_ense_enself_genELtask_24_02_01,,,,,,,0.9999667047301932,1.0,0.999983352087948,27.0,13.0,7.0,0.9999417629321212,1.0,0.999970880618146,22.0,16.0,6.0
2_ense_rmcv_genELtask_58_05_02,,,,,,,0.999986040803998,0.174160878828965,0.296655290357639,32.0,8.0,12.0,0.8758294326838441,0.432375189107413,0.5789414137124801,35.0,22.0,20.0
2_ense_rutpt_genELtask_66_05_10,,,,,,,0.999994564095909,0.185060893098782,0.312322745744907,55.0,18.0,16.0,0.765903362315955,0.440708604483007,0.559484260496061,58.0,39.0,34.0
2_rmcv_rutpt_genELtask_45_04_00,,,,,,,0.999959891764004,1.0,0.999979945479826,16.0,9.0,4.0,0.999939565469116,1.0,0.999969781821447,12.0,11.0,2.0
2_enseef_rt10v_genELtask_17_01_05,,,,,,,0.999965543575618,0.56188679245283,0.7194885443162921,25.0,12.0,6.0,0.99993984006207,0.987400530503978,0.9936306263110132,29.0,20.0,8.0
2_enseef_rutpt_genELtask_54_04_09,,,,,,,0.999989203513249,0.841676158503686,0.914028236309364,27.0,22.0,3.0,0.999981237768662,0.8710217755443881,0.9310572212174212,18.0,20.0,2.0
2_enve_rutpt_genELtask_63_05_07,,,,,,,0.9999915818403032,0.124812603227035,0.221925832409909,61.0,16.0,19.0,0.9208140141769192,0.344112328475694,0.5009990603041631,60.0,38.0,35.0
2_ense_rt10v_genELtask_61_05_05,,,,,,,0.999987675050598,0.8231072364220771,0.90296680275647,18.0,11.0,4.0,0.999981050008008,0.8231072364220771,0.9029641018189972,19.0,12.0,5.0
2_enve_rutpt_genELtask_102_09_02,,,,,,,0.9999529422841532,0.943943512563813,0.9711413284222972,53.0,22.0,16.0,0.9999170610110152,0.943943512563813,0.971124406425324,32.0,22.0,10.0
2_enseef_rt10v_genELtask_41_03_07,,,,,,,0.9999545801015092,0.8652321630804071,0.927727872274508,58.0,24.0,17.0,0.999919586578569,0.8652321630804071,0.927712811528636,33.0,23.0,10.0
2_ense_enseef_genELtask_69_06_02,,,,,,,0.999991271385349,0.422792878091587,0.5943124793046201,34.0,19.0,8.0,0.945685191537984,0.507638900441974,0.6606462982975451,28.0,22.0,8.0
2_enve_rmcv_genELtask_40_03_06,,,,,,,0.999990000099999,1.0,0.9999950000249992,9.0,8.0,0.0,0.999990000099999,1.0,0.9999950000249992,9.0,8.0,0.0
2_enself_rt10v_genELtask_14_01_02,,,,,,,0.9999944207118052,0.185612901584717,0.313108501451081,35.0,12.0,12.0,0.8213126128427111,0.497695852534562,0.6198047878778761,43.0,28.0,23.0
2_rmcv_rutpt_genELtask_26_02_03,,,,,,,0.9999728687179172,0.575028126757922,0.7301741740599811,39.0,11.0,12.0,0.954121079554186,0.683627547963718,0.796536712797817,34.0,21.0,13.0
2_enve_rutpt_genELtask_64_05_08,,,,,,,0.999994200277837,0.074003286653329,0.137808250680889,116.0,54.0,54.0,0.8957168225337151,0.304556354916067,0.454556938592062,55.0,34.0,33.0
2_ense_rt10v_genELtask_42_03_08,,,,,,,0.99998337737943,0.98881232579746,0.994366477729066,12.0,9.0,2.0,0.99998337737943,0.98881232579746,0.994366477729066,12.0,9.0,2.0
2_enseef_rutpt_genELtask_2_00_01,,,,,,,0.999991753994698,1.0,0.99999587698035,10.0,7.0,2.0,0.999991753994698,1.0,0.99999587698035,10.0,7.0,2.0
2_enve_rt10v_genELtask_97_08_08,,,,,,,0.9999736050040532,0.984313573349886,0.992081794545102,18.0,10.0,5.0,0.9999669367480972,0.984313573349886,0.992078512824434,17.0,11.0,4.0
2_enseef_rutpt_genELtask_14_01_02,,,,,,,0.999958215484349,0.408035700462898,0.5795744516613001,25.0,8.0,12.0,0.9686666193751672,0.691338675620024,0.8068368212742281,31.0,18.0,16.0
2_enself_rmcv_genELtask_14_01_02,,,,,,,0.999989296647716,0.11335847606236,0.203633160321012,50.0,17.0,20.0,0.920959964990204,0.5279854973940631,0.671182619110083,39.0,25.0,23.0
2_enve_rt10v_genELtask_91_08_02,,,,,,,0.9999928571938772,0.689261434502304,0.8160482582517831,28.0,31.0,0.0,0.99998928582908,0.689261434502304,0.816047069084302,21.0,27.0,0.0
2_ense_enve_genELtask_29_02_06,,,,,,,0.9999617650202992,0.492115751169641,0.6596130962290311,18.0,7.0,5.0,0.9999000076467032,0.9722697706264972,0.98589133835659,18.0,13.0,9.0
2_ense_enself_genELtask_58_05_02,,,,,,,0.999955121528973,0.8618945563651951,0.9258060799302712,64.0,26.0,19.0,0.9999188138470272,0.8618945563651951,0.925790518266241,39.0,26.0,12.0
2_enve_rutpt_genELtask_66_05_10,,,,,,,0.999996246137806,0.094009350197513,0.171862004388785,93.0,47.0,43.0,0.913914537819396,0.461866212185769,0.613624294194503,47.0,30.0,27.0
2_enself_rmcv_genELtask_2_00_01,,,,,,,0.999982328259032,0.410306010484821,0.581865067435416,20.0,7.0,8.0,0.962323500957618,0.6353733362700981,0.765395135206638,23.0,16.0,12.0
2_rmcv_rutpt_genELtask_56_05_00,,,,,,,0.999991683073928,1.0,0.999995841519671,10.0,7.0,2.0,0.999991683073928,1.0,0.999995841519671,10.0,7.0,2.0
2_rt10v_rutpt_genELtask_30_02_07,,,,,,,0.999996428584183,0.967019908515244,0.9832317471353752,32.0,30.0,0.0,0.99998928582908,0.967019908515244,0.9832282944879692,20.0,24.0,0.0
2_ense_rmcv_genELtask_7_00_06,,,,,,,0.99999166673611,1.0,0.999995833350694,10.0,9.0,0.0,0.99999166673611,1.0,0.999995833350694,10.0,9.0,0.0
2_enself_enve_genELtask_17_01_05,,,,,,,0.9999961553853712,0.106507081445542,0.192510366751208,60.0,20.0,16.0,0.9443552209521392,0.494665625813166,0.649247114678399,40.0,29.0,19.0
2_enve_rutpt_genELtask_1_00_00,,,,,,,0.9999900254933972,1.0,0.9999950127218252,9.0,6.0,2.0,0.9999900254933972,1.0,0.9999950127218252,9.0,6.0,2.0
2_enself_rt10v_genELtask_40_03_06,,,,,,,0.9999788426939772,0.858354793344656,0.92377021674032,40.0,28.0,9.0,0.999957686283198,0.858354793344656,0.923761189329043,25.0,28.0,2.0
2_ense_enself_genELtask_25_02_02,,,,,,,0.999994444475308,1.0,0.999997222229938,18.0,16.0,0.0,0.999988889012344,1.0,0.999994444475308,14.0,15.0,0.0
2_ense_rt10v_genELtask_57_05_01,,,,,,,,,,,,,0.9266241005953252,0.309025836036237,0.463482057318599,39.0,22.0,19.0
2_rmcv_rutpt_genELtask_14_01_02,,,,,,,,,,,,,0.950354219836116,0.9539963167587472,0.952171785516888,13.0,8.0,4.0
2_enseef_rutpt_genELtask_1_00_00,,,,,,,,,,,,,0.99999166673611,1.0,0.999995833350694,10.0,9.0,0.0
2_enseef_enve_genELtask_21_01_09,,,,,,,,,,,,,0.999932225786072,0.987593908310983,0.9937247696708212,33.0,23.0,13.0
2_enseef_enself_genELtask_48_04_03,,,,,,,,,,,,,0.9999886896958452,0.84494014466801,0.915949246822108,28.0,29.0,2.0
2_ense_rt10v_genELtask_74_06_07,,,,,,,,,,,,,0.88018802018927,0.759696783247304,0.8155158291476461,37.0,23.0,19.0
2_rt10v_rutpt_genELtask_82_07_04,,,,,,,,,,,,,0.88018802018927,0.759696783247304,0.8155158291476461,37.0,23.0,19.0
2_ense_rutpt_genELtask_71_06_04,,,,,,,,,,,,,0.6811060735783051,0.5406274612759251,0.602790439835454,83.0,52.0,50.0
2_ense_enve_genELtask_61_05_05,,,,,,,,,,,,,0.9137228361650772,0.321773220747889,0.475940879323169,84.0,56.0,52.0
2_enself_rt10v_genELtask_7_00_06,,,,,,,,,,,,,0.825098095707526,0.5669634528957851,0.6720973879199981,76.0,49.0,47.0
2_enve_rutpt_genELtask_60_05_04,,,,,,,,,,,,,0.943003838393027,0.431834459564662,0.592391924962781,63.0,39.0,37.0
2_ense_rmcv_genELtask_18_01_06,,,,,,,,,,,,,0.999990000099999,1.0,0.9999950000249992,9.0,8.0,0.0
2_enself_rmcv_genELtask_34_03_00,,,,,,,,,,,,,0.999994444475308,0.332655364118312,0.499236204287277,24.0,34.0,0.0
2_enve_rutpt_genELtask_61_05_05,,,,,,,,,,,,,0.836247168616255,0.528098574534911,0.647373937173884,73.0,46.0,40.0
2_enve_rt10v_genELtask_80_07_02,,,,,,,,,,,,,0.8530258259357411,0.56366703850231,0.678795740616524,42.0,26.0,22.0
2_enseef_rutpt_genELtask_40_03_06,,,,,,,,,,,,,0.8545808254116001,0.288300684045754,0.431149221506838,76.0,50.0,48.0
2_ense_enself_genELtask_70_06_03,,,,,,,,,,,,,0.999980075778932,0.645676686685236,0.7846883223855141,29.0,28.0,7.0
2_enseef_rt10v_genELtask_43_03_09,,,,,,,,,,,,,0.9998918187171,0.9841275677795752,0.9919470649269332,36.0,23.0,11.0
2_enself_rutpt_genELtask_5_00_04,,,,,,,,,,,,,0.718310654671738,0.348327223488226,0.469151079418713,55.0,37.0,35.0
2_ense_rt10v_genELtask_12_01_00,,,,,,,,,,,,,0.9999326703470612,1.0,0.999966334040172,11.0,10.0,2.0
2_enseef_enself_genELtask_49_04_04,,,,,,,,,,,,,0.99999166673611,0.5359673318592171,0.6978869435865881,25.0,31.0,0.0
2_ense_rutpt_genELtask_75_06_08,,,,,,,,,,,,,0.9507021408374272,0.506187112645571,0.6606310953368241,29.0,23.0,8.0
2_rmcv_rt10v_genELtask_2_00_01,,,,,,,,,,,,,0.999992351788694,0.442763965150917,0.6137704248458831,26.0,32.0,2.0
2_enself_rt10v_genELtask_8_00_07,,,,,,,,,,,,,0.971386638892584,0.6430891108596171,0.7738588455134421,31.0,18.0,16.0
